system,split,parameter_name,parameter_value,default_threshold,precision,recall,f1,tp,fp,fn,tn,num_positive_edges,num_negative_edges,num_candidate_edges,graphs_evaluated,max_nodes,target_graphs,parent_temperature,weights_path,data_path
TT,normal,parent_threshold,0.49,,0.95976253,0.913371,0.93599228,2910,122,276,64238,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.5,,0.96255799,0.91180163,0.93649259,2905,113,281,64247,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.51,,0.96438083,0.90929065,0.93602585,2897,107,289,64253,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.52,,0.96592048,0.90740741,0.93575012,2891,102,295,64258,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.53,,0.96732907,0.90144382,0.93322502,2872,97,314,64263,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.54,,0.97113752,0.89767734,0.93296363,2860,85,326,64275,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.55,,0.97265892,0.89328311,0.93128272,2846,80,340,64280,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.56,,0.97459664,0.891086,0.93097229,2839,74,347,64286,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.57,,0.97619048,0.88794727,0.92998028,2829,69,357,64291,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.58,,0.97784701,0.88669178,0.93004115,2825,64,361,64296,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.59,,0.9794854,0.88418079,0.92939624,2817,59,369,64301,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.6,,0.98011165,0.88166981,0.92828817,2809,57,377,64303,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.61,,0.98107256,0.87853107,0.92697466,2799,54,387,64306,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.62,,0.98342736,0.87539234,0.92627034,2789,47,397,64313,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.63,,0.98440269,0.87162586,0.92458798,2777,44,409,64316,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.64,,0.986121,0.86974262,0.92428286,2771,39,415,64321,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.65,,0.98817628,0.86566227,0.92287101,2758,33,428,64327,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.66,,0.98883285,0.86158192,0.92083194,2745,31,441,64329,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.67,,0.98949275,0.8571877,0.91860074,2731,29,455,64331,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.68,,0.99089253,0.85373509,0.91721463,2720,25,466,64335,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.69,,0.99268203,0.85153798,0.9167089,2713,20,473,64340,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.7,,0.99301214,0.84745763,0.91447925,2700,19,486,64341,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.71,,0.99334073,0.84274953,0.91186959,2685,18,501,64342,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.72,,0.99405425,0.8396108,0.9103284,2675,16,511,64344,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.73,,0.99476831,0.83553045,0.90822245,2662,14,524,64346,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.74,,0.99511645,0.83145009,0.90595075,2649,13,537,64347,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.75,,0.99509989,0.82862524,0.90426443,2640,13,546,64347,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.76,,0.99546142,0.82611425,0.90291595,2632,12,554,64348,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.77,,0.99544765,0.82360326,0.90140845,2624,12,562,64348,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.78,,0.99656357,0.81920904,0.89922481,2610,9,576,64351,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.79,,0.9965504,0.81607031,0.89732528,2600,9,586,64351,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.8,,0.99730354,0.8126177,0.89553788,2589,7,597,64353,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.81,,0.99767622,0.80853735,0.89320388,2576,6,610,64354,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.82,,0.99805447,0.80508475,0.89124392,2565,5,621,64355,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.83,,0.99882675,0.80163214,0.88943061,2554,3,632,64357,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.84,,0.99882029,0.79723792,0.8867167,2540,3,646,64357,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.85,,0.99881376,0.79284369,0.8839895,2526,3,660,64357,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.86,,0.99880383,0.78625235,0.87987355,2505,3,681,64357,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.87,,0.9987947,0.78028876,0.87612335,2486,3,700,64357,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.88,,0.99919257,0.77683616,0.874095,2475,2,711,64358,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.89,,0.999593,0.77087257,0.87045898,2456,1,730,64359,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.9,,1.0,0.76647834,0.86780384,2442,0,744,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.91,,1.0,0.75737602,0.86193963,2413,0,773,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.92,,1.0,0.75078468,0.85765507,2392,0,794,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.93,,1.0,0.74482109,0.85375067,2373,0,813,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.94,,1.0,0.73258004,0.84565217,2334,0,852,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.95,,1.0,0.71971124,0.83701405,2293,0,893,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.96,,1.0,0.70621469,0.82781457,2250,0,936,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.97,,1.0,0.68957941,0.81627345,2197,0,989,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.98,,1.0,0.65881984,0.79432356,2099,0,1087,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,normal,parent_threshold,0.99,,1.0,0.61644696,0.76271845,1964,0,1222,64360,3186,64360,67546,1000,30,1000,1.0,./weights/tt_normal_vae_weights.pt,./datasets/anomaly/TT/TT_normal.pt
TT,abnormal,parent_threshold,0.01,,0.63426752,1.0,0.77621015,4979,2871,0,80142,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.02,,0.65881419,0.99979916,0.79425608,4978,2578,1,80435,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.03,,0.67507459,0.99979916,0.80595807,4978,2396,1,80617,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.04,,0.68737918,0.99979916,0.81466328,4978,2264,1,80749,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.05,,0.69883411,0.99919663,0.82244999,4975,2144,4,80869,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.06,,0.70798349,0.99919663,0.82875229,4975,2052,4,80961,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.07,,0.71607606,0.99839325,0.83399044,4971,1971,8,81042,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.08,,0.7257051,0.99738903,0.84012857,4966,1877,13,81136,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.09,,0.73518957,0.99698735,0.84630466,4964,1788,15,81225,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.1,,0.74299835,0.99638482,0.85123542,4961,1716,18,81297,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.11,,0.7511374,0.99477807,0.85595783,4953,1641,26,81372,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.12,,0.75933036,0.99297048,0.86057441,4944,1567,35,81446,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.13,,0.7657462,0.99136373,0.86407002,4936,1510,43,81503,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.14,,0.77409212,0.98895361,0.86843034,4924,1437,55,81576,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.15,,0.78109611,0.9875477,0.87227249,4917,1378,62,81635,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.16,,0.78757225,0.98513758,0.87534577,4905,1323,74,81690,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.17,,0.79345006,0.9829283,0.87808379,4894,1274,85,81739,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.18,,0.79862588,0.98051818,0.88027407,4882,1231,97,81782,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.19,,0.80459201,0.9783089,0.8829874,4871,1183,108,81830,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.2,,0.80980163,0.97569793,0.88504281,4858,1141,121,81872,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.21,,0.81550126,0.97208275,0.88693421,4840,1095,139,81918,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.22,,0.82316865,0.970476,0.89077334,4832,1038,147,81975,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.23,,0.82692967,0.96826672,0.89203442,4821,1009,158,82004,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.24,,0.83365101,0.96625828,0.89506977,4811,960,168,82053,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.25,,0.83874913,0.96424985,0.89713165,4801,923,178,82090,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.26,,0.84551554,0.96183973,0.89993423,4789,875,190,82138,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.27,,0.85032924,0.95963045,0.90167956,4778,841,201,82172,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.28,,0.85557948,0.95782286,0.90381882,4769,805,210,82208,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.29,,0.85959834,0.95420767,0.90443556,4751,776,228,82237,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.3,,0.86592281,0.95079333,0.90637565,4734,733,245,82280,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.31,,0.87014183,0.9487849,0.90776326,4724,705,255,82308,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.32,,0.87444362,0.9469773,0.90926622,4715,677,264,82336,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.33,,0.88022493,0.94316128,0.91060694,4696,639,283,82374,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.34,,0.88475345,0.94055031,0.91179907,4683,610,296,82403,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.35,,0.88922726,0.93834103,0.91312421,4672,582,307,82431,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.36,,0.89563713,0.93593091,0.9153408,4660,543,319,82470,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.37,,0.90108611,0.9331191,0.91682289,4646,510,333,82503,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.38,,0.90683108,0.93050813,0.91851705,4633,476,346,82537,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.39,,0.91021855,0.9284997,0.91926824,4623,456,356,82557,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.4,,0.91375199,0.92347861,0.91858955,4598,434,381,82579,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.41,,0.91831832,0.92126933,0.91979146,4587,408,392,82605,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.42,,0.92211461,0.91785499,0.91997987,4570,386,409,82627,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.43,,0.92719138,0.91564571,0.92138238,4559,358,420,82655,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.44,,0.93135246,0.9128339,0.9220002,4545,335,434,82678,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.45,,0.93385535,0.91022294,0.92188771,4532,321,447,82692,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.46,,0.93672199,0.9068086,0.9215226,4515,305,464,82708,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.47,,0.94004596,0.90379594,0.92156461,4500,287,479,82726,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.48,,0.944,0.90058245,0.92178024,4484,266,495,82747,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.49,,0.94662148,0.89756979,0.9214433,4469,252,510,82761,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.5,,0.9498827,0.89455714,0.92139015,4454,235,525,82778,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.51,,0.95316864,0.8911428,0.92111273,4437,218,542,82795,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.52,,0.95675676,0.88873268,0.92149105,4425,200,554,82813,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.53,,0.95907706,0.88491665,0.92050559,4406,188,573,82825,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.54,,0.96122673,0.88130147,0.9195306,4388,177,591,82836,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.55,,0.96430932,0.87909219,0.91973104,4377,162,602,82851,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.56,,0.96698427,0.87648122,0.91951117,4364,149,615,82864,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.57,,0.96814435,0.87286604,0.91803971,4346,143,633,82870,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.58,,0.97086508,0.87005423,0.9176994,4332,130,647,82883,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.59,,0.97400542,0.86543483,0.91651601,4309,115,670,82898,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.6,,0.97546012,0.86222133,0.91535181,4293,108,686,82905,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.61,,0.97717937,0.86001205,0.91485952,4282,100,697,82913,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.62,,0.9793246,0.85619602,0.91363052,4263,90,716,82923,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.63,,0.98035136,0.85177747,0.91155293,4241,85,738,82928,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.64,,0.98235021,0.84956819,0.91114701,4230,76,749,82937,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.65,,0.98411215,0.845953,0.90981747,4212,68,767,82945,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.66,,0.98544601,0.84314119,0.90875636,4198,62,781,82951,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.67,,0.98655343,0.8399277,0.90735517,4182,57,797,82956,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.68,,0.9885823,0.83470576,0.90515082,4156,48,823,82965,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.69,,0.98925245,0.83189395,0.90377482,4142,45,837,82968,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.7,,0.99041916,0.83048805,0.90343019,4135,40,844,82973,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.71,,0.99157439,0.82727455,0.90200372,4119,35,860,82978,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.72,,0.99226493,0.82446274,0.9006143,4105,32,874,82981,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
TT,abnormal,parent_threshold,0.73,,0.99223678,0.82145009,0.89880233,4090,32,889,82981,4979,83013,87992,1000,30,1000,1.0,./weights/tt_abnormal_vae_weights.pt,./datasets/anomaly/TT/TT_abnormal.pt
